checkpoint,boundary_action,action_index,joint,delta_from_cached_h50_rad,abs_delta_rad
step_000125,10,3,1,-0.024770021438598633,0.024770021438598633
step_000125,10,3,2,0.01484227180480957,0.01484227180480957
step_000125,10,3,3,0.003505110740661621,0.003505110740661621
step_000125,10,3,4,-0.1256246268749237,0.1256246268749237
step_000125,10,3,5,0.0037768036127090454,0.0037768036127090454
step_000125,10,3,6,-0.009898751974105835,0.009898751974105835
step_000125,10,3,7,-0.10655879974365234,0.10655879974365234
step_000125,10,3,8,-0.05654096603393555,0.05654096603393555
step_000125,10,3,9,0.05995595455169678,0.05995595455169678
step_000125,10,3,10,0.006865143775939941,0.006865143775939941
step_000125,10,3,11,-0.0029846131801605225,0.0029846131801605225
step_000125,10,4,0,-0.052187055349349976,0.052187055349349976
step_000125,10,4,1,0.08191215991973877,0.08191215991973877
step_000125,10,4,2,-0.04654955863952637,0.04654955863952637
step_000125,10,4,3,-0.0047675371170043945,0.0047675371170043945
step_000125,10,4,4,-0.17573043704032898,0.17573043704032898
step_000125,10,4,5,0.2696012556552887,0.2696012556552887
step_000125,10,4,6,0.023279964923858643,0.023279964923858643
step_000125,10,4,7,-0.10067355632781982,0.10067355632781982
step_000125,10,4,8,-0.04990410804748535,0.04990410804748535
step_000125,10,4,9,0.05617094039916992,0.05617094039916992
step_000125,10,4,10,0.015094369649887085,0.015094369649887085
step_000125,10,4,11,0.0059630125761032104,0.0059630125761032104
step_000125,10,5,0,-0.06367039680480957,0.06367039680480957
step_000125,10,5,1,0.024887442588806152,0.024887442588806152
step_000125,10,5,2,0.016319990158081055,0.016319990158081055
step_000125,10,5,3,0.011770963668823242,0.011770963668823242
step_000125,10,5,4,-0.1366645097732544,0.1366645097732544
step_000125,10,5,5,0.03747103363275528,0.03747103363275528
step_000125,10,5,6,0.02627044916152954,0.02627044916152954
step_000125,10,5,7,-0.06732726097106934,0.06732726097106934
step_000125,10,5,8,-0.03698098659515381,0.03698098659515381
step_000125,10,5,9,0.05984950065612793,0.05984950065612793
step_000125,10,5,10,0.004144072532653809,0.004144072532653809
step_000125,10,5,11,-0.00028361380100250244,0.00028361380100250244
step_000125,10,6,0,-0.03782585263252258,0.03782585263252258
step_000125,10,6,1,-0.00041961669921875,0.00041961669921875
step_000125,10,6,2,0.02641117572784424,0.02641117572784424
step_000125,10,6,3,0.0057228803634643555,0.0057228803634643555
step_000125,10,6,4,-0.0777098536491394,0.0777098536491394
step_000125,10,6,5,0.02139344811439514,0.02139344811439514
step_000125,10,6,6,0.01856464147567749,0.01856464147567749
step_000125,10,6,7,-0.016542434692382812,0.016542434692382812
step_000125,10,6,8,-0.08366274833679199,0.08366274833679199
step_000125,10,6,9,0.08131575584411621,0.08131575584411621
step_000125,10,6,10,0.004999816417694092,0.004999816417694092
step_000125,10,6,11,-0.002087727189064026,0.002087727189064026
step_000125,10,7,0,-0.0395878404378891,0.0395878404378891
step_000125,10,7,1,-0.007042050361633301,0.007042050361633301
step_000125,10,7,2,0.0392146110534668,0.0392146110534668
step_000125,10,7,3,-0.012771010398864746,0.012771010398864746
step_000125,10,7,4,-0.11473232507705688,0.11473232507705688
step_000125,10,7,5,0.021895036101341248,0.021895036101341248
step_000125,10,7,6,0.01600271463394165,0.01600271463394165
step_000125,10,7,7,-0.07579445838928223,0.07579445838928223
step_000125,10,7,8,-0.10580563545227051,0.10580563545227051
step_000125,10,7,9,0.10912728309631348,0.10912728309631348
step_000125,10,7,10,0.027945667505264282,0.027945667505264282
step_000125,10,7,11,-0.0015573352575302124,0.0015573352575302124
step_000125,10,8,0,-0.16146469116210938,0.16146469116210938
step_000125,10,8,1,0.21169960498809814,0.21169960498809814
step_000125,10,8,2,-0.10653471946716309,0.10653471946716309
step_000125,10,8,3,-0.017227649688720703,0.017227649688720703
step_000125,10,8,4,-0.40756478905677795,0.40756478905677795
step_000125,10,8,5,0.3551081120967865,0.3551081120967865
step_000125,10,8,6,0.072702556848526,0.072702556848526
step_000125,10,8,7,0.009839892387390137,0.009839892387390137
step_000125,10,8,8,-0.18000364303588867,0.18000364303588867
step_000125,10,8,9,0.21946442127227783,0.21946442127227783
step_000125,10,8,10,0.042776405811309814,0.042776405811309814
step_000125,10,8,11,0.00826406478881836,0.00826406478881836
step_000125,10,9,0,-0.037381380796432495,0.037381380796432495
step_000125,10,9,1,0.3370633125305176,0.3370633125305176
step_000125,10,9,2,-0.1923351287841797,0.1923351287841797
step_000125,10,9,3,-0.01625537872314453,0.01625537872314453
step_000125,10,9,4,-0.37316232919692993,0.37316232919692993
step_000125,10,9,5,0.475597620010376,0.475597620010376
step_000125,10,9,6,0.06072762608528137,0.06072762608528137
step_000125,10,9,7,0.06889021396636963,0.06889021396636963
step_000125,10,9,8,-0.1820453405380249,0.1820453405380249
step_000125,10,9,9,0.0875861644744873,0.0875861644744873
step_000125,10,9,10,0.05852934718132019,0.05852934718132019
step_000125,10,9,11,0.01867610216140747,0.01867610216140747
step_000125,10,10,0,0.003312736749649048,0.003312736749649048
step_000125,10,10,1,0.14032840728759766,0.14032840728759766
step_000125,10,10,2,-0.12741446495056152,0.12741446495056152
step_000125,10,10,3,0.0040149688720703125,0.0040149688720703125
step_000125,10,10,4,-0.2633145749568939,0.2633145749568939
step_000125,10,10,5,0.26017918437719345,0.26017918437719345
step_000125,10,10,6,-0.0025621354579925537,0.0025621354579925537
step_000125,10,10,7,0.028207778930664062,0.028207778930664062
step_000125,10,10,8,-0.14473438262939453,0.14473438262939453
step_000125,10,10,9,0.1024709939956665,0.1024709939956665
step_000125,10,10,10,0.005257308483123779,0.005257308483123779
step_000125,10,10,11,-0.00536423921585083,0.00536423921585083
step_000150,5,1,0,0.11435310542583466,0.11435310542583466
step_000150,5,1,1,-0.053200364112854004,0.053200364112854004
step_000150,5,1,2,8.106231689453125e-06,8.106231689453125e-06
step_000150,5,1,3,-0.013539433479309082,0.013539433479309082
step_000150,5,1,4,-0.044465452432632446,0.044465452432632446
step_000150,5,1,5,-0.00286276638507843,0.00286276638507843
step_000150,5,1,6,0.03485313057899475,0.03485313057899475
step_000150,5,1,7,-0.05602872371673584,0.05602872371673584
step_000150,5,1,8,-0.08702445030212402,0.08702445030212402
step_000150,5,1,9,-0.037356019020080566,0.037356019020080566
step_000150,5,1,10,-0.06526033580303192,0.06526033580303192
step_000150,5,1,11,0.003918126225471497,0.003918126225471497
step_000150,5,2,0,0.06657108664512634,0.06657108664512634
step_000150,5,2,1,-0.03325986862182617,0.03325986862182617
step_000150,5,2,2,0.023635268211364746,0.023635268211364746
step_000150,5,2,3,-0.005109429359436035,0.005109429359436035
step_000150,5,2,4,0.019329220056533813,0.019329220056533813
step_000150,5,2,5,-0.002677023410797119,0.002677023410797119
step_000150,5,2,6,-0.005562111735343933,0.005562111735343933
step_000150,5,2,7,0.010140180587768555,0.010140180587768555
step_000150,5,2,8,-0.037224531173706055,0.037224531173706055
step_000150,5,2,9,-0.05252349376678467,0.05252349376678467
step_000150,5,2,10,-0.04478678107261658,0.04478678107261658
step_000150,5,2,11,-0.0026327967643737793,0.0026327967643737793
step_000150,5,3,0,0.10607625544071198,0.10607625544071198
step_000150,5,3,1,-0.07619905471801758,0.07619905471801758
step_000150,5,3,2,0.01964747905731201,0.01964747905731201
step_000150,5,3,3,0.016312479972839355,0.016312479972839355
step_000150,5,3,4,0.0383070707321167,0.0383070707321167
step_000150,5,3,5,-0.003548040986061096,0.003548040986061096
step_000150,5,3,6,-0.06642487645149231,0.06642487645149231
step_000150,5,3,7,-0.12359452247619629,0.12359452247619629
step_000150,5,3,8,-0.0006424188613891602,0.0006424188613891602
step_000150,5,3,9,0.012541890144348145,0.012541890144348145
step_000150,5,3,10,-0.05864645540714264,0.05864645540714264
step_000150,5,3,11,-0.005918234586715698,0.005918234586715698
step_000150,5,4,0,0.06974287331104279,0.06974287331104279
step_000150,5,4,1,-0.0801548957824707,0.0801548957824707
step_000150,5,4,2,0.04969942569732666,0.04969942569732666
step_000150,5,4,3,-0.0003758668899536133,0.0003758668899536133
step_000150,5,4,4,0.0239906907081604,0.0239906907081604
step_000150,5,4,5,-0.002605155110359192,0.002605155110359192
step_000150,5,4,6,-0.05489620566368103,0.05489620566368103
step_000150,5,4,7,-0.10456085205078125,0.10456085205078125
step_000150,5,4,8,-0.0040198564529418945,0.0040198564529418945
step_000150,5,4,9,0.03245747089385986,0.03245747089385986
step_000150,5,4,10,-0.04403424263000488,0.04403424263000488
step_000150,5,4,11,-0.00014281272888183594,0.00014281272888183594
step_000150,5,5,0,0.0545976459980011,0.0545976459980011
step_000150,5,5,1,-0.058025479316711426,0.058025479316711426
step_000150,5,5,2,0.035535335540771484,0.035535335540771484
step_000150,5,5,3,0.010061979293823242,0.010061979293823242
step_000150,5,5,4,0.005629837512969971,0.005629837512969971
step_000150,5,5,5,-0.003184869885444641,0.003184869885444641
step_000150,5,5,6,-0.03780162334442139,0.03780162334442139
step_000150,5,5,7,-0.0819704532623291,0.0819704532623291
step_000150,5,5,8,0.004587650299072266,0.004587650299072266
step_000150,5,5,9,0.028395414352416992,0.028395414352416992
step_000150,5,5,10,-0.03147229552268982,0.03147229552268982
step_000150,5,5,11,-0.009228959679603577,0.009228959679603577
step_000150,5,6,0,0.06089603900909424,0.06089603900909424
step_000150,5,6,1,-0.048374176025390625,0.048374176025390625
step_000150,5,6,2,0.051873207092285156,0.051873207092285156
step_000150,5,6,3,-0.002985358238220215,0.002985358238220215
step_000150,5,6,4,0.04293626546859741,0.04293626546859741
step_000150,5,6,5,-0.003314971923828125,0.003314971923828125
step_000150,5,6,6,-0.03293246030807495,0.03293246030807495
step_000150,5,6,7,-0.045482635498046875,0.045482635498046875
step_000150,5,6,8,-0.018336057662963867,0.018336057662963867
step_000150,5,6,9,0.035915493965148926,0.035915493965148926
step_000150,5,6,10,-0.02919641137123108,0.02919641137123108
step_000150,5,6,11,-0.006214648485183716,0.006214648485183716
step_000150,5,7,0,0.05760735273361206,0.05760735273361206
step_000150,5,7,1,-0.06409358978271484,0.06409358978271484
step_000150,5,7,2,0.053253769874572754,0.053253769874572754
step_000150,5,7,3,-0.004184722900390625,0.004184722900390625
step_000150,5,7,4,-0.006565093994140625,0.006565093994140625
step_000150,5,7,5,0.001228630542755127,0.001228630542755127
step_000150,5,7,6,-0.02130541205406189,0.02130541205406189
step_000150,5,7,7,-0.09297335147857666,0.09297335147857666
step_000150,5,7,8,-0.04087996482849121,0.04087996482849121
step_000150,5,7,9,0.059130311012268066,0.059130311012268066
step_000150,5,7,10,-0.009134411811828613,0.009134411811828613
step_000150,5,7,11,-0.0004221498966217041,0.0004221498966217041
step_000150,5,8,0,0.009703457355499268,0.009703457355499268
step_000150,5,8,1,-0.039290428161621094,0.039290428161621094
step_000150,5,8,2,0.009804725646972656,0.009804725646972656
step_000150,5,8,3,-0.01725006103515625,0.01725006103515625
step_000150,5,8,4,-0.10651198029518127,0.10651198029518127
step_000150,5,8,5,0.0025776922702789307,0.0025776922702789307
step_000150,5,8,6,0.06598269939422607,0.06598269939422607
step_000150,5,8,7,0.008528947830200195,0.008528947830200195
step_000150,5,8,8,-0.18168485164642334,0.18168485164642334
step_000150,5,8,9,0.07993018627166748,0.07993018627166748
step_000150,5,8,10,0.07409340143203735,0.07409340143203735
step_000150,5,8,11,0.0007580667734146118,0.0007580667734146118
step_000150,5,9,0,0.05922733247280121,0.05922733247280121
step_000150,5,9,1,-0.01696312427520752,0.01696312427520752
step_000150,5,9,2,0.010974884033203125,0.010974884033203125
step_000150,5,9,3,-0.0032542943954467773,0.0032542943954467773
step_000150,5,9,4,-0.07912126183509827,0.07912126183509827
step_000150,5,9,5,0.005009293556213379,0.005009293556213379
step_000150,5,9,6,0.05409860610961914,0.05409860610961914
step_000150,5,9,7,0.01992487907409668,0.01992487907409668
step_000150,5,9,8,-0.16857147216796875,0.16857147216796875
step_000150,5,9,9,0.06059110164642334,0.06059110164642334
step_000150,5,9,10,0.06563511490821838,0.06563511490821838
step_000150,5,9,11,0.010164663195610046,0.010164663195610046
step_000150,5,10,0,0.07286630570888519,0.07286630570888519
step_000150,5,10,1,-0.051468729972839355,0.051468729972839355
step_000150,5,10,2,0.04187130928039551,0.04187130928039551
step_000150,5,10,3,0.0010519027709960938,0.0010519027709960938
step_000150,5,10,4,-0.054910629987716675,0.054910629987716675
step_000150,5,10,5,0.0019178986549377441,0.0019178986549377441
step_000150,5,10,6,0.02409103512763977,0.02409103512763977
step_000150,5,10,7,-0.01221323013305664,0.01221323013305664
step_000150,5,10,8,-0.13427937030792236,0.13427937030792236
step_000150,5,10,9,0.08162331581115723,0.08162331581115723
step_000150,5,10,10,0.041762858629226685,0.041762858629226685
step_000150,5,10,11,0.00034712255001068115,0.00034712255001068115
step_000150,10,1,0,-0.0021478235721588135,0.0021478235721588135
step_000150,10,1,1,-0.02243781089782715,0.02243781089782715
step_000150,10,1,2,0.0403064489364624,0.0403064489364624
step_000150,10,1,3,0.012588024139404297,0.012588024139404297
step_000150,10,1,4,-0.053465306758880615,0.053465306758880615
step_000150,10,1,5,0.003242120146751404,0.003242120146751404
step_000150,10,1,6,0.01793062686920166,0.01793062686920166
step_000150,10,1,7,2.6226043701171875e-05,2.6226043701171875e-05
step_000150,10,1,8,-0.07453083992004395,0.07453083992004395
step_000150,10,1,9,0.0004042387008666992,0.0004042387008666992
step_000150,10,1,10,-0.05165019631385803,0.05165019631385803
step_000150,10,1,11,0.00575178861618042,0.00575178861618042
step_000150,10,2,0,-0.043053627014160156,0.043053627014160156
step_000150,10,2,1,-0.0036635398864746094,0.0036635398864746094
step_000150,10,2,2,0.0333019495010376,0.0333019495010376
step_000150,10,2,3,-0.003845691680908203,0.003845691680908203
step_000150,10,2,4,-0.030242592096328735,0.030242592096328735
step_000150,10,2,5,0.004808768630027771,0.004808768630027771
step_000150,10,2,6,0.00240480899810791,0.00240480899810791
step_000150,10,2,7,0.0003744363784790039,0.0003744363784790039
step_000150,10,2,8,-0.026548147201538086,0.026548147201538086
step_000150,10,2,9,-0.02115464210510254,0.02115464210510254
step_000150,10,2,10,-0.0294131338596344,0.0294131338596344
step_000150,10,2,11,-0.002800852060317993,0.002800852060317993
step_000150,10,3,0,-0.0506746768951416,0.0506746768951416
step_000150,10,3,1,-0.033664703369140625,0.033664703369140625
step_000150,10,3,2,0.01990985870361328,0.01990985870361328
step_000150,10,3,3,0.0067969560623168945,0.0067969560623168945
step_000150,10,3,4,-0.11695370078086853,0.11695370078086853
step_000150,10,3,5,0.0035351216793060303,0.0035351216793060303
step_000150,10,3,6,-0.012047886848449707,0.012047886848449707
step_000150,10,3,7,-0.10489070415496826,0.10489070415496826
step_000150,10,3,8,-0.03315305709838867,0.03315305709838867
step_000150,10,3,9,0.04639863967895508,0.04639863967895508
step_000150,10,3,10,-0.0035969913005828857,0.0035969913005828857
step_000150,10,3,11,-0.0024353712797164917,0.0024353712797164917
step_000150,10,4,0,-0.053283751010894775,0.053283751010894775
step_000150,10,4,1,0.03996241092681885,0.03996241092681885
step_000150,10,4,2,-0.02976834774017334,0.02976834774017334
step_000150,10,4,3,0.000194549560546875,0.000194549560546875
step_000150,10,4,4,-0.1584775745868683,0.1584775745868683
step_000150,10,4,5,0.2017744481563568,0.2017744481563568
step_000150,10,4,6,0.016422957181930542,0.016422957181930542
step_000150,10,4,7,-0.10483288764953613,0.10483288764953613
step_000150,10,4,8,-0.0265960693359375,0.0265960693359375
step_000150,10,4,9,0.04442238807678223,0.04442238807678223
step_000150,10,4,10,0.004095643758773804,0.004095643758773804
step_000150,10,4,11,0.0045379698276519775,0.0045379698276519775
step_000150,10,5,0,-0.06222403049468994,0.06222403049468994
step_000150,10,5,1,0.002579808235168457,0.002579808235168457
step_000150,10,5,2,0.025217413902282715,0.025217413902282715
step_000150,10,5,3,0.01396644115447998,0.01396644115447998
step_000150,10,5,4,-0.12077450752258301,0.12077450752258301
step_000150,10,5,5,0.025512859225273132,0.025512859225273132
step_000150,10,5,6,0.01767677068710327,0.01767677068710327
step_000150,10,5,7,-0.06701099872589111,0.06701099872589111
step_000150,10,5,8,-0.023115873336791992,0.023115873336791992
step_000150,10,5,9,0.049288034439086914,0.049288034439086914
step_000150,10,5,10,-0.00684627890586853,0.00684627890586853
step_000150,10,5,11,-0.0008808672428131104,0.0008808672428131104
step_000150,10,6,0,-0.042763590812683105,0.042763590812683105
step_000150,10,6,1,-0.00684356689453125,0.00684356689453125
step_000150,10,6,2,0.02676403522491455,0.02676403522491455
step_000150,10,6,3,0.009019017219543457,0.009019017219543457
step_000150,10,6,4,-0.07420450448989868,0.07420450448989868
step_000150,10,6,5,0.01893654465675354,0.01893654465675354
step_000150,10,6,6,0.01445150375366211,0.01445150375366211
step_000150,10,6,7,-0.03879058361053467,0.03879058361053467
step_000150,10,6,8,-0.04393768310546875,0.04393768310546875
step_000150,10,6,9,0.06107914447784424,0.06107914447784424
step_000150,10,6,10,-0.006461024284362793,0.006461024284362793
step_000150,10,6,11,-0.002914324402809143,0.002914324402809143
step_000150,10,7,0,-0.04075463116168976,0.04075463116168976
step_000150,10,7,1,-0.011882781982421875,0.011882781982421875
step_000150,10,7,2,0.03654515743255615,0.03654515743255615
step_000150,10,7,3,-0.007399320602416992,0.007399320602416992
step_000150,10,7,4,-0.10544401407241821,0.10544401407241821
step_000150,10,7,5,0.02014783024787903,0.02014783024787903
step_000150,10,7,6,0.013554960489273071,0.013554960489273071
step_000150,10,7,7,-0.08814859390258789,0.08814859390258789
step_000150,10,7,8,-0.06479132175445557,0.06479132175445557
step_000150,10,7,9,0.08544766902923584,0.08544766902923584
step_000150,10,7,10,0.012803077697753906,0.012803077697753906
step_000150,10,7,11,-0.003664672374725342,0.003664672374725342
step_000150,10,8,0,-0.1642932891845703,0.1642932891845703
step_000150,10,8,1,0.181892991065979,0.181892991065979
step_000150,10,8,2,-0.09936296939849854,0.09936296939849854
step_000150,10,8,3,-0.01595771312713623,0.01595771312713623
step_000150,10,8,4,-0.39236482977867126,0.39236482977867126
step_000150,10,8,5,0.31522123515605927,0.31522123515605927
step_000150,10,8,6,0.06553098559379578,0.06553098559379578
step_000150,10,8,7,-0.02895677089691162,0.02895677089691162
step_000150,10,8,8,-0.1327054500579834,0.1327054500579834
step_000150,10,8,9,0.1961073875427246,0.1961073875427246
step_000150,10,8,10,0.020243942737579346,0.020243942737579346
step_000150,10,8,11,0.004049956798553467,0.004049956798553467
step_000150,10,9,0,-0.040109783411026,0.040109783411026
step_000150,10,9,1,0.30924487113952637,0.30924487113952637
step_000150,10,9,2,-0.184462308883667,0.184462308883667
step_000150,10,9,3,-0.018463730812072754,0.018463730812072754
step_000150,10,9,4,-0.35583943128585815,0.35583943128585815
step_000150,10,9,5,0.4490940570831299,0.4490940570831299
step_000150,10,9,6,0.05764210224151611,0.05764210224151611
step_000150,10,9,7,0.02842414379119873,0.02842414379119873
step_000150,10,9,8,-0.13264179229736328,0.13264179229736328
step_000150,10,9,9,0.06725561618804932,0.06725561618804932
step_000150,10,9,10,0.03618761897087097,0.03618761897087097
step_000150,10,9,11,0.010930731892585754,0.010930731892585754
step_000150,10,10,0,-0.0037408173084259033,0.0037408173084259033
step_000150,10,10,1,0.09491872787475586,0.09491872787475586
step_000150,10,10,2,-0.10233521461486816,0.10233521461486816
step_000150,10,10,3,0.003244757652282715,0.003244757652282715
step_000150,10,10,4,-0.23848071694374084,0.23848071694374084
step_000150,10,10,5,0.1994035430252552,0.1994035430252552
step_000150,10,10,6,-0.002217113971710205,0.002217113971710205
step_000150,10,10,7,-0.008093953132629395,0.008093953132629395
step_000150,10,10,8,-0.09189534187316895,0.09189534187316895
step_000150,10,10,9,0.08139276504516602,0.08139276504516602
step_000150,10,10,10,-0.0159359872341156,0.0159359872341156
step_000150,10,10,11,-0.0026305466890335083,0.0026305466890335083
step_000175,5,1,0,0.1129668653011322,0.1129668653011322
step_000175,5,1,1,-0.047881484031677246,0.047881484031677246
step_000175,5,1,2,-7.867813110351562e-06,7.867813110351562e-06
step_000175,5,1,3,-0.011664271354675293,0.011664271354675293
step_000175,5,1,4,-0.04628783464431763,0.04628783464431763
step_000175,5,1,5,-0.0037790238857269287,0.0037790238857269287
step_000175,5,1,6,0.027025610208511353,0.027025610208511353
step_000175,5,1,7,-0.04796004295349121,0.04796004295349121
step_000175,5,1,8,-0.0815885066986084,0.0815885066986084
step_000175,5,1,9,-0.04060828685760498,0.04060828685760498
step_000175,5,1,10,-0.06013515591621399,0.06013515591621399
step_000175,5,1,11,0.0011049658060073853,0.0011049658060073853
step_000175,5,2,0,0.06485074758529663,0.06485074758529663
step_000175,5,2,1,-0.02842426300048828,0.02842426300048828
step_000175,5,2,2,0.026166915893554688,0.026166915893554688
step_000175,5,2,3,-0.0040094852447509766,0.0040094852447509766
step_000175,5,2,4,0.0167657732963562,0.0167657732963562
step_000175,5,2,5,-0.003419637680053711,0.003419637680053711
step_000175,5,2,6,-0.01215989887714386,0.01215989887714386
step_000175,5,2,7,0.01864945888519287,0.01864945888519287
step_000175,5,2,8,-0.03680539131164551,0.03680539131164551
step_000175,5,2,9,-0.054529786109924316,0.054529786109924316
step_000175,5,2,10,-0.041843533515930176,0.041843533515930176
step_000175,5,2,11,-0.005398154258728027,0.005398154258728027
step_000175,5,3,0,0.10465705394744873,0.10465705394744873
step_000175,5,3,1,-0.07256531715393066,0.07256531715393066
step_000175,5,3,2,0.018779397010803223,0.018779397010803223
step_000175,5,3,3,0.017324090003967285,0.017324090003967285
step_000175,5,3,4,0.03791242837905884,0.03791242837905884
step_000175,5,3,5,-0.0047212690114974976,0.0047212690114974976
step_000175,5,3,6,-0.0705903172492981,0.0705903172492981
step_000175,5,3,7,-0.11388158798217773,0.11388158798217773
step_000175,5,3,8,-0.0024596452713012695,0.0024596452713012695
step_000175,5,3,9,0.006467580795288086,0.006467580795288086
step_000175,5,3,10,-0.05902323126792908,0.05902323126792908
step_000175,5,3,11,-0.007273748517036438,0.007273748517036438
step_000175,5,4,0,0.06859594583511353,0.06859594583511353
step_000175,5,4,1,-0.07539975643157959,0.07539975643157959
step_000175,5,4,2,0.050148963928222656,0.050148963928222656
step_000175,5,4,3,0.0007783174514770508,0.0007783174514770508
step_000175,5,4,4,0.025294363498687744,0.025294363498687744
step_000175,5,4,5,-0.0031551867723464966,0.0031551867723464966
step_000175,5,4,6,-0.059845536947250366,0.059845536947250366
step_000175,5,4,7,-0.09241831302642822,0.09241831302642822
step_000175,5,4,8,-0.0046536922454833984,0.0046536922454833984
step_000175,5,4,9,0.026140451431274414,0.026140451431274414
step_000175,5,4,10,-0.0455663800239563,0.0455663800239563
step_000175,5,4,11,-0.0013980865478515625,0.0013980865478515625
step_000175,5,5,0,0.05237129330635071,0.05237129330635071
step_000175,5,5,1,-0.05357527732849121,0.05357527732849121
step_000175,5,5,2,0.03409004211425781,0.03409004211425781
step_000175,5,5,3,0.012401103973388672,0.012401103973388672
step_000175,5,5,4,0.004995107650756836,0.004995107650756836
step_000175,5,5,5,-0.005117133259773254,0.005117133259773254
step_000175,5,5,6,-0.04327470064163208,0.04327470064163208
step_000175,5,5,7,-0.07306277751922607,0.07306277751922607
step_000175,5,5,8,0.00521540641784668,0.00521540641784668
step_000175,5,5,9,0.021564960479736328,0.021564960479736328
step_000175,5,5,10,-0.03369486331939697,0.03369486331939697
step_000175,5,5,11,-0.011369585990905762,0.011369585990905762
step_000175,5,6,0,0.05927953124046326,0.05927953124046326
step_000175,5,6,1,-0.04707968235015869,0.04707968235015869
step_000175,5,6,2,0.0521855354309082,0.0521855354309082
step_000175,5,6,3,-0.0018154382705688477,0.0018154382705688477
step_000175,5,6,4,0.04246237874031067,0.04246237874031067
step_000175,5,6,5,-0.0037806034088134766,0.0037806034088134766
step_000175,5,6,6,-0.03972363471984863,0.03972363471984863
step_000175,5,6,7,-0.03698313236236572,0.03698313236236572
step_000175,5,6,8,-0.020076751708984375,0.020076751708984375
step_000175,5,6,9,0.03011453151702881,0.03011453151702881
step_000175,5,6,10,-0.03128442168235779,0.03128442168235779
step_000175,5,6,11,-0.008388951420783997,0.008388951420783997
step_000175,5,7,0,0.054407939314842224,0.054407939314842224
step_000175,5,7,1,-0.06264019012451172,0.06264019012451172
step_000175,5,7,2,0.0531541109085083,0.0531541109085083
step_000175,5,7,3,-0.002543807029724121,0.002543807029724121
step_000175,5,7,4,-0.005548715591430664,0.005548715591430664
step_000175,5,7,5,0.0007168501615524292,0.0007168501615524292
step_000175,5,7,6,-0.03100314736366272,0.03100314736366272
step_000175,5,7,7,-0.08577752113342285,0.08577752113342285
step_000175,5,7,8,-0.04032444953918457,0.04032444953918457
step_000175,5,7,9,0.04962790012359619,0.04962790012359619
step_000175,5,7,10,-0.014132916927337646,0.014132916927337646
step_000175,5,7,11,-0.0035290420055389404,0.0035290420055389404
step_000175,5,8,0,0.011222735047340393,0.011222735047340393
step_000175,5,8,1,-0.042360782623291016,0.042360782623291016
step_000175,5,8,2,0.02089977264404297,0.02089977264404297
step_000175,5,8,3,-0.01137077808380127,0.01137077808380127
step_000175,5,8,4,-0.09010663628578186,0.09010663628578186
step_000175,5,8,5,0.0014801621437072754,0.0014801621437072754
step_000175,5,8,6,0.04304230213165283,0.04304230213165283
step_000175,5,8,7,-0.006520390510559082,0.006520390510559082
step_000175,5,8,8,-0.15142154693603516,0.15142154693603516
step_000175,5,8,9,0.06831443309783936,0.06831443309783936
step_000175,5,8,10,0.054270654916763306,0.054270654916763306
step_000175,5,8,11,-0.0019366741180419922,0.0019366741180419922
step_000175,5,9,0,0.054984480142593384,0.054984480142593384
step_000175,5,9,1,-0.02267277240753174,0.02267277240753174
step_000175,5,9,2,0.0232163667678833,0.0232163667678833
step_000175,5,9,3,0.0006837844848632812,0.0006837844848632812
step_000175,5,9,4,-0.06304177641868591,0.06304177641868591
step_000175,5,9,5,0.003745153546333313,0.003745153546333313
step_000175,5,9,6,0.03090834617614746,0.03090834617614746
step_000175,5,9,7,-0.008277058601379395,0.008277058601379395
step_000175,5,9,8,-0.12989377975463867,0.12989377975463867
step_000175,5,9,9,0.05157279968261719,0.05157279968261719
step_000175,5,9,10,0.04308620095252991,0.04308620095252991
step_000175,5,9,11,0.002464964985847473,0.002464964985847473
step_000175,5,10,0,0.06680363416671753,0.06680363416671753
step_000175,5,10,1,-0.0532381534576416,0.0532381534576416
step_000175,5,10,2,0.04487299919128418,0.04487299919128418
step_000175,5,10,3,0.0048482418060302734,0.0048482418060302734
step_000175,5,10,4,-0.047598183155059814,0.047598183155059814
step_000175,5,10,5,-0.0005574077367782593,0.0005574077367782593
step_000175,5,10,6,0.006825476884841919,0.006825476884841919
step_000175,5,10,7,-0.027724862098693848,0.027724862098693848
step_000175,5,10,8,-0.11071372032165527,0.11071372032165527
step_000175,5,10,9,0.07438206672668457,0.07438206672668457
step_000175,5,10,10,0.0259932279586792,0.0259932279586792
step_000175,5,10,11,-0.004109621047973633,0.004109621047973633
step_000175,10,1,0,-0.0026172995567321777,0.0026172995567321777
step_000175,10,1,1,-0.013579368591308594,0.013579368591308594
step_000175,10,1,2,0.04270672798156738,0.04270672798156738
step_000175,10,1,3,0.007644295692443848,0.007644295692443848
step_000175,10,1,4,-0.047029078006744385,0.047029078006744385
step_000175,10,1,5,0.0016429126262664795,0.0016429126262664795
step_000175,10,1,6,0.01457059383392334,0.01457059383392334
step_000175,10,1,7,0.0017055273056030273,0.0017055273056030273
step_000175,10,1,8,-0.0625607967376709,0.0625607967376709
step_000175,10,1,9,-0.006508588790893555,0.006508588790893555
step_000175,10,1,10,-0.04331901669502258,0.04331901669502258
step_000175,10,1,11,0.004206717014312744,0.004206717014312744
step_000175,10,2,0,-0.042827337980270386,0.042827337980270386
